dr_no,date_occ,date_rptd,time_occ,area_name,latitude,longitude,rpt_dist_no,mocodes,vict_age,vict_sex,vict_descent,premis_cd,location,cross_street,TMAX,TMIN,PRCP
190115503,2019-06-08,2019-06-09,00:15,downtown,34.0467,-118.252,0153,"{0605,3101,3401,3701,4024,3003,3026,3036}",29,M,Black,101,6TH_ST,BROADWAY,26.1,17.2,0
190115509,2019-06-09,2019-06-09,00:35,downtown,34.0462,-118.2585,0162,"{0605,3101,3401,3701,4001,3030,3004,3036}",21,M,Other,101,JAMES_M_WOOD,FRANCISCO_ST,27.8,17.2,0
190115523,2019-06-09,2019-06-09,08:08,downtown,34.0423,-118.2561,0163,"{0605,3101,3401,3701,4024,3004,3034,3036}",38,F,Black,101,9TH_ST,BROADWAY,27.8,17.2,0
190115531,2019-06-09,2019-06-09,10:05,downtown,34.0438,-118.2547,0163,"{0605,3101,3401,3701,4024,3008,3026}",50,M,Hispanic,101,BROADWAY,8TH,27.8,17.2,0
190115559,2019-05-30,2019-05-31,17:00,downtown,34.0447,-118.2349,0139,"{0605,3101,3401,3701,3006,3030}",26,M,Black,101,AVERY,TRACTION,24.4,15,0
190115560,2019-06-07,2019-06-07,07:17,downtown,34.043,-118.2341,0139,"{0605,3101,3401,3701,3004,3030}",25,F,Black,101,E_4TH_ST,MOLINO_ST,22.2,16.7,0
190115561,2019-06-06,2019-06-07,06:00,downtown,34.0551,-118.2323,0119,"{0605,3101,3401,3701,3006,3030}",57,M,White,101,unknown,unknown,23.9,17.2,0
190115561,2019-06-06,2019-06-07,06:00,downtown,34.0551,-118.2323,0119,"{0605,3101,3401,3701,3006,3030}",57,M,White,101,,,23.9,17.2,0
190115572,2019-06-09,2019-06-09,18:30,downtown,34.0563,-118.2309,0119,"{0605,3101,3401,3701,4024,3004,3030}",50,F,Other Asian,101,CESAR_E_CHAVEZ_AV,VIGNES_ST,27.8,17.2,0
190115575,2019-06-09,2019-06-09,03:00,downtown,34.0417,-118.2443,0157,"{3101,0605,3401,3701,4001,3029,3008}",38,F,White,101,6TH_ST,CROCKER_ST,27.8,17.2,0
190115579,2019-06-09,2019-06-10,21:30,downtown,34.035,-118.2386,0158,"{0605,3101,3401,3701,4024,3004,3026,3036}",47,F,Hispanic,101,ALAMEDA_ST,7TH_ST,27.8,17.2,0
190115585,2019-06-09,2019-06-10,22:00,downtown,34.0411,-118.2545,0174,"{0605,3101,3401,3701,4001,3004,3025,3036}",25,M,Other Asian,101,9TH,MAIN,27.8,17.2,0
190115608,2019-06-07,2019-06-10,18:58,downtown,34.0467,-118.2556,0152,"{0605,3101,3401,3701,4024,3006,3030}",34,M,White,101,OLIVE_ST,7TH_ST,22.2,16.7,0
190115609,2019-06-09,2019-06-10,13:00,downtown,34.0416,-118.262,0182,"{0605,3101,3401,3701,4001,3004,3006}",26,M,Hispanic,101,GRAND_AV,OLYMPIC_BL,27.8,17.2,0
190115610,2019-06-07,2019-06-07,15:25,downtown,34.0412,-118.2614,0182,"{0605,3101,3401,3701,4001,3062,0947,3030}",38,Unknown,Hispanic,101,11TH_ST,OLIVE,22.2,16.7,0
190115610,2019-06-07,2019-06-07,15:25,downtown,34.0412,-118.2614,0182,"{0605,3101,3401,3701,4001,3062,0947,3030}",,Unknown,Hispanic,101,11TH_ST,OLIVE,22.2,16.7,0
190115611,2019-06-08,2019-06-08,02:00,downtown,34.0473,-118.2601,0162,"{0605,3101,3401,3701,4001,3004,3029,3026,3036}",38,Unknown,Hispanic,101,8TH_ST,FLOWER,26.1,17.2,0
190115611,2019-06-08,2019-06-08,02:00,downtown,34.0473,-118.2601,0162,"{0605,3101,3401,3701,4001,3004,3029,3026,3036}",,Unknown,Hispanic,101,8TH_ST,FLOWER,26.1,17.2,0
190115612,2019-06-10,2019-06-10,06:45,downtown,34.0459,-118.2545,0153,"{0605,3101,3401,3701,4024,3030,3004,3036}",75,M,Other Asian,101,7TH_ST,HILL_ST,33.3,17.2,0
190115613,2019-06-10,2019-06-10,12:45,downtown,34.0583,-118.2378,0111,"{3401,0605,3101,3701,4024,3004,3030}",39,M,Hispanic,101,CESAR_E_CHAVEZ_AV,N_MAIN_ST,33.3,17.2,0
190115640,2019-06-10,2019-06-10,06:14,downtown,34.0411,-118.2545,0185,"{1501,0605,3101,3401,3701,4001,3004,3030,3036}",53,M,Hispanic,101,9TH,MAIN,33.3,17.2,0
190115645,2019-05-21,2019-06-10,21:15,downtown,34.0589,-118.2323,0119,"{0605,3101,3401,3701,4024,3006,3032,3030}",44,F,Black,108,BAUCHET_ST,VIGNES_ST,19.4,14.4,0
190115656,2019-06-01,2019-06-10,15:00,downtown,34.0431,-118.2536,0163,"{0605,3102,3401,3701,4024,3030,3032,3006}",25,F,Hispanic,108,SPRING,8TH,19.4,16.1,0
190115669,2019-06-10,2019-06-10,17:25,downtown,34.0308,-118.264,0195,"{0605,3101,3401,3701,4001,3030,3004}",29,M,Other,101,WASHINGTON_BL,MAIN_ST,33.3,17.2,0
190115671,2019-06-10,2019-06-11,19:00,downtown,34.0497,-118.2381,0129,"{0605,3101,3401,3701,4001,3016,3024,3036}",21,M,Hispanic,101,N_ALAMEDA_ST,1ST_ST,33.3,17.2,0
190115681,2019-06-07,2019-06-07,12:00,downtown,34.0372,-118.2654,0192,"{0605,3101,3401,3701,4001,3006,3030,3032}",18,F,Hispanic,101,GRAND_AV,E_14TH_ST,22.2,16.7,0
190115688,2019-06-11,2019-06-11,08:00,downtown,34.0436,-118.2354,0139,"{0605,3101,3401,3701,4024,3062,3008,3025,3029}",25,M,Hispanic,101,4TH_ST,HEWITT_ST,32.2,18.3,0
190115691,2019-06-11,2019-06-11,06:30,downtown,34.0552,-118.2322,0119,"{0605,3102,3401,3701,4024,3011,3032,3026}",60,F,Hispanic,108,RAMIREZ,VIGNES,32.2,18.3,0
190115705,2019-06-11,2019-06-11,09:25,downtown,34.0485,-118.2447,0135,"{0605,3101,3401,3701,4024,3002,3034,3004}",28,M,Other Asian,101,3RD_ST,LOS_ANGELES_ST,32.2,18.3,0
190115710,2019-06-11,2019-06-11,13:05,downtown,34.0354,-118.2588,0185,{},53,M,Hispanic,101,PICO_BL,LOS_ANGELES,32.2,18.3,0
190115711,2019-06-11,2019-06-11,11:55,downtown,34.0407,-118.268,0181,"{0605,3101,3401,3701,4024,3008,3062,3025}",44,M,Black,101,FIGUEROA_ST,PICO_BL,32.2,18.3,0
190115714,2019-06-11,2019-06-11,11:09,downtown,34.0461,-118.2395,0138,{},30,M,Hispanic,101,3RD_ST,CENTRAL_AV,32.2,18.3,0
190115715,2019-06-11,2019-06-11,12:20,downtown,34.0387,-118.2335,0159,"{0605,3101,3401,3701,4024,3004,3026}",47,M,Hispanic,101,ALAMEDA_ST,WAREHOUSE_ST,32.2,18.3,0
190115719,2019-06-11,2019-06-11,18:15,downtown,34.0396,-118.259,0185,"{0605,3101,3401,3701,4024,3004,3030}",52,M,Korean,101,11TH_ST,BROADWAY,32.2,18.3,0
190115722,2019-06-11,2019-06-11,14:10,downtown,34.045,-118.264,0182,"{0605,3101,3401,3701,4024,3034,3004}",33,M,White,101,FIGUEROA,OLYMPIC,32.2,18.3,0
190115723,2019-06-11,2019-06-11,17:05,downtown,34.0335,-118.2641,0195,"{0605,3101,3401,3701,4024,3004,3026,3036}",31,F,Hispanic,101,BROADWAY,VENICE,32.2,18.3,0
190115727,2019-06-11,2019-06-12,19:35,downtown,34.0438,-118.2397,0138,"{0605,3101,3401,3701,4024,3004,3025,3036}",29,F,White,101,CENTRAL_AV,4TH_ST,32.2,18.3,0
190115738,2019-06-11,2019-06-12,02:30,downtown,34.0495,-118.2494,0134,"{0605,3101,3401,3701,4001,3004,3026,3036}",57,M,Hispanic,101,BROADWAY,4TH_ST,32.2,18.3,0
190115742,2019-06-11,2019-06-11,12:14,downtown,34.0434,-118.2577,0182,"{3003,0605,3101,3401,3701,4001,3026,3036,3501}",54,F,Hispanic,101,9TH_ST,MIDWAY,32.2,18.3,0
190115780,2019-06-09,2019-06-09,14:07,downtown,34.0479,-118.2612,0162,"{4001,3030,3701,0605,3101,3401}",29,F,White,101,W_8TH_ST,S_FIGUEROA_ST,27.8,17.2,0
190115781,2019-06-12,2019-06-12,12:10,downtown,34.0488,-118.2518,0153,"{0605,3101,3401,3701,4024,3003,0947,1218,3025,3029}",32,M,White,101,5TH_ST,HILL_ST,26.7,17.2,0
190115786,2019-06-12,2019-06-12,15:40,downtown,34.0419,-118.2523,0176,"{0605,3101,3401,3701,4024,3004,3026,3036}",40,F,Black,101,LOS_ANGELES_ST,8TH_ST,26.7,17.2,0
190115798,2019-06-12,2019-06-12,21:00,downtown,34.0455,-118.2381,0138,"{0605,3101,3401,4024,3034,3036,3004,3701}",33,M,Hispanic,101,ALAMEDA,3RD,26.7,17.2,0
190115813,2019-06-12,2019-06-13,18:50,downtown,34.0565,-118.2445,0123,"{0605,3101,3401,3701,4001,3004,3026,3036}",45,M,Other Asian,101,W_TEMPLE_ST,N_HILL_ST,26.7,17.2,0
190115821,2019-06-12,2019-06-12,17:30,downtown,34.0484,-118.2339,0129,"{3101,3401,3701,3004,3026}",70,M,Hispanic,101,E_1ST_ST,VIGNES,26.7,17.2,0
190115835,2019-06-13,2019-06-13,08:00,downtown,34.0551,-118.2545,0141,"{0605,3101,3401,3701,4024,3034,3004,3026}",24,F,Hispanic,101,3RD_ST,FIGUEROA_ST,22.8,16.7,0
190115846,2019-06-13,2019-06-13,08:00,downtown,34.0539,-118.2487,0132,"{0605,3101,3401,3701,4001,3004,3030}",35,M,White,101,OLIVE,2ND,22.8,16.7,0
190115883,2019-06-12,2019-06-13,15:20,downtown,34.0491,-118.2593,0162,{},99,M,White,101,7TH_ST,FLOWER_ST,26.7,17.2,0
190115884,2019-04-27,2019-06-13,17:45,downtown,34.0494,-118.2599,0152,"{3101,3401,3701,3004,3030}",57,M,White,101,7TH_ST,FIGUEROA_BL,20.6,15,0
190115889,2019-06-12,2019-06-13,19:00,downtown,34.0623,-118.2383,0111,"{0605,3101,3401,3701,4001,3006,3030,1501}",60,F,Other,101,BROADWAY,ORD,26.7,17.2,0
190115890,2019-06-13,2019-06-13,14:15,downtown,34.0349,-118.2669,0192,"{0605,3101,3401,3701,4001,3004,3030,1501}",23,F,Hispanic,101,GRAND,VENICE,22.8,16.7,0
190115901,2019-06-13,2019-06-13,15:00,downtown,34.0439,-118.2514,0174,"{0605,3101,3401,3701,4024,3004,3026}",57,M,White,101,MAIN_ST,7TH_ST,22.8,16.7,0
190115902,2019-06-07,2019-06-13,09:15,downtown,34.0541,-118.2417,0124,"{0605,3102,3401,3701,4024,3006,3030,3034,3032}",18,M,Other,108,MAIN_ST,W_TEMPLE_ST,22.2,16.7,0
190115908,2019-06-13,2019-06-14,19:30,downtown,34.0717,-118.2273,0109,"{0605,3602,3101,3401,3701,4024,3004,3026,2004,3036}",51,M,Hispanic,101,BROADWAY,ELYSIAN_PARK_DR,22.8,16.7,0
190115917,2019-06-13,2019-06-14,22:50,downtown,34.0504,-118.2409,0127,"{0605,3101,3401,3701,4024,3003,3025,3036}",27,M,Black,101,1ST_ST,SAN_PEDRO_ST,22.8,16.7,0
190115927,2019-06-13,2019-06-13,17:40,downtown,34.0423,-118.2631,0182,"{3101,3401,3701,3003,3025,3036}",22,F,White,101,HOPE_ST,OLYMPIC_BL,22.8,16.7,0
190115932,2019-06-14,2019-06-14,09:15,downtown,34.0635,-118.2356,0118,"{0605,3101,3401,3701,4024,3016,3025,3036}",51,M,White,101,ALAMEDA,COLLEGE,22.8,17.2,0
190115956,2019-06-14,2019-06-14,13:50,downtown,34.0553,-118.2391,0111,"{3101,0605,3401,3701,4024,3004,3036,3026}",69,M,Other,101,LOS_ANGELES_ST,ARCADIA_ST,22.8,17.2,0
190115976,2019-06-13,2019-06-14,08:50,downtown,34.0486,-118.2554,0152,"{0605,3101,3401,3701,4001,3008,3026}",23,M,Hispanic,101,GRAND_AV,6TH_ST,22.8,16.7,0
190115980,2019-06-14,2019-06-15,18:30,downtown,34.0463,-118.2678,0171,"{0605,3101,3401,3701,4024,3004,3025,3036}",26,M,Korean,101,OLYMPIC,BIXEL,22.8,17.2,0
190115989,2019-06-15,2019-06-15,01:25,downtown,34.0644,-118.2387,0111,"{3101,3401,3701,3006,3030}",38,M,Hispanic,101,COLLEGE_ST,BROADWAY,23.9,17.8,0
190115989,2019-06-15,2019-06-15,01:25,downtown,34.0644,-118.2387,0111,"{3101,3401,3701,3006,3030}",,M,Hispanic,101,COLLEGE_ST,BROADWAY,23.9,17.8,0
190115991,2019-06-15,2019-06-15,01:00,downtown,34.0462,-118.2585,0162,"{3101,3401,3701,4024,3004,3034,3025,3036,0605}",47,M,Hispanic,101,6TH_ST,FIGUEROA_ST,23.9,17.8,0
190115992,2019-06-14,2019-06-14,18:45,downtown,34.0352,-118.2654,0192,"{0605,3101,3401,3701,4001,3004,3801,3602,3006}",27,M,Hispanic,101,OLIVE,VENICE,22.8,17.2,0
190116029,2019-06-15,2019-06-15,15:40,downtown,34.0571,-118.2422,0111,"{0605,3101,3401,3701,4024,3004,3801,3025}",38,F,Black,101,BROADWAY,ARCADIA_ST,23.9,17.8,0
190116037,2019-06-15,2019-06-15,22:45,downtown,34.0361,-118.2385,0159,"{3401,3101,3701,0947,3015,3025}",32,M,White,101,INDUSTRIAL_ST,ALAMEDA_ST,23.9,17.8,0
190116038,2019-06-16,2019-06-16,00:30,downtown,34.0487,-118.2571,0152,"{0605,3401,3701,4024,3034,3011,3801,3101}",23,M,Other,101,WILSHIRE_BL,HOPE_ST,22.8,17.2,0
190116046,2019-06-13,2019-06-16,08:30,downtown,34.0509,-118.2585,0152,"{0605,3101,3401,3701,4024,3004,3030}",38,M,Other,101,6TH,FIGUEROA,22.8,16.7,0
190116053,2019-06-15,2019-06-15,20:30,downtown,34.0504,-118.2409,0128,"{0605,3101,3401,3701,4001,3006,3030}",21,F,Other,101,1ST_ST,SAN_PEDRO,23.9,17.8,0
190116056,2019-06-16,2019-06-16,01:45,downtown,34.0445,-118.2523,0164,"{0605,3101,3401,3701,4002,3004,3030,3036}",29,M,Hispanic,101,SPRING,6TH,22.8,17.2,0
190116062,2019-06-16,2019-06-16,00:05,downtown,34.0635,-118.2426,0111,"{0605,3101,3401,3701,4001,3006,3030}",22,F,Other,101,ALPINE,HILL,22.8,17.2,0
190116082,2019-06-16,2019-06-17,19:30,downtown,34.043,-118.2571,0162,"{0910,0605,3101,3401,3701,4001,3004,3036}",42,M,Black,101,S_HILL_ST,9TH_ST,22.8,17.2,0
190116087,2019-06-16,2019-06-17,22:25,downtown,34.0473,-118.2601,0162,"{0605,3101,3401,3701,4024,3004,3003,1218,3024,3036}",58,M,Black,101,8TH_ST,FLOWER_ST,22.8,17.2,0
190116099,2019-06-16,2019-06-17,19:05,downtown,34.0586,-118.2402,0111,"{0605,3101,3401,3701,4024,3004,3029,3025,3036}",67,M,White,101,CESAR_E_CHAVEZ,BROADWAY,22.8,17.2,0
190116100,2019-06-14,2019-06-17,21:20,downtown,34.0345,-118.266,0192,"{0605,3101,3401,3701,4011,3004,3030}",23,M,Other Asian,101,17TH_ST,OLIVE,22.8,17.2,0
190116103,2019-06-15,2019-06-17,18:50,downtown,34.0523,-118.2572,0152,"{3101,3401,3701,4004,3004,3036,3025,0605}",24,M,Hispanic,101,FIGUEROA_ST,5TH_ST,23.9,17.8,0
190116114,2019-06-17,2019-06-17,08:55,downtown,34.0488,-118.2553,0152,"{0605,3101,3401,3701,4024,3003,3024}",64,F,Other,101,S_GRAND_AV,5TH_ST,22.8,17.2,0
190116116,2019-06-17,2019-06-17,01:30,downtown,34.055,-118.2394,0112,"{0605,3101,3401,3701,4024,3004,3036,3026}",42,F,Hispanic,101,LOS_ANGELES,ALISO,22.8,17.2,0
190116173,2019-06-17,2019-06-17,19:30,downtown,34.0628,-118.2395,0111,"{0605,3101,3401,3701,4024,3004,3026,3036}",39,F,Chinese,101,ALPINE_ST,BROADWAY,22.8,17.2,0
190116177,2019-06-17,2019-06-17,14:45,downtown,34.0424,-118.2718,0181,"{0605,3101,3401,3701,4024,3004,3025,3036}",64,M,Black,101,W_PICO,CHERRY,22.8,17.2,0
190116202,2019-06-18,2019-06-18,02:40,downtown,34.059,-118.2369,0111,"{0602,3101,3401,3701,4024,3011,3030,3034}",38,M,Other,101,MAIN,ALAMEDA,22.2,17.2,0
190116202,2019-06-18,2019-06-18,02:40,downtown,34.059,-118.2369,0111,"{0602,3101,3401,3701,4024,3011,3030,3034}",,M,Other,101,MAIN,ALAMEDA,22.2,17.2,0
190116206,2019-06-17,2019-06-17,14:38,downtown,34.0597,-118.2483,0122,"{0605,3101,3401,3701,4001,3004,3030,3036,1501}",44,F,Hispanic,101,TEMPLE_ST,DEWAP_ST,22.8,17.2,0
190116231,2019-06-10,2019-06-18,12:20,downtown,34.0437,-118.2617,0182,"{0605,3101,3401,3701,4024,3016,3026}",23,M,Hispanic,101,OLYMPIC_BL,HOPE_ST,33.3,17.2,0
190116240,2019-06-18,2019-06-18,07:25,downtown,34.0461,-118.2395,0138,"{0605,3101,3401,3701,4024,3004,3026,3036}",60,F,Black,101,3RD_ST,CENTRAL_AV,22.2,17.2,0
190116243,2019-06-18,2019-06-18,08:10,downtown,34.0498,-118.24,0128,"{0605,3102,3401,3701,4024,3011,3034,3032,3002}",28,M,White,101,SAN_PEDRO,TEMPLE,22.2,17.2,0
190116255,2019-06-16,2019-06-16,11:30,downtown,34.0445,-118.2558,0163,"{0605,3101,3401,3701,4001,3006,3030}",38,M,Other,101,8TH_ST,HILL_ST,22.8,17.2,0
190116255,2019-06-16,2019-06-16,11:30,downtown,34.0445,-118.2558,0163,"{0605,3101,3401,3701,4001,3006,3030}",,M,Other,101,8TH_ST,HILL_ST,22.8,17.2,0
190116263,2019-06-06,2019-06-18,16:20,downtown,34.0627,-118.2463,0111,"{0605,3101,3401,3701,3030,3004,1501}",48,F,Other,101,CESAR_E_CHAVEZ,FIGUEROA,23.9,17.2,0
190116270,2019-06-18,2019-06-18,17:20,downtown,34.0487,-118.2571,0152,"{0605,3101,3401,3701,4024,0947,3012,3024}",54,M,Hispanic,101,WILSHIRE,HOPE,22.2,17.2,0
190116271,2019-06-18,2019-06-18,14:30,downtown,34.0617,-118.2363,0111,"{0605,3101,3401,3701,4024,3004,3034,3002,3036}",28,F,White,101,ALAMEDA_ST,ALPINE_ST,22.2,17.2,0
190116302,2019-06-19,2019-06-19,09:30,downtown,34.0541,-118.2313,0119,"{0605,3101,3401,3701,4024,3002,3034,3004}",27,M,Hispanic,101,RAMIREZ_ST,CENTER_ST,26.1,18.3,0
190116323,2019-06-19,2019-06-19,12:20,downtown,34.0363,-118.2573,0185,"{0605,3101,3401,3701,4001,3004,3030,1501}",65,M,Hispanic,101,12TH_ST,SANTEE_ST,26.1,18.3,0
190116344,2019-06-20,2019-06-20,01:55,downtown,34.0588,-118.2369,0111,"{0605,3101,3401,3701,4024,3011,3012,3801}",35,M,Other,102,ALAMEDA_ST,CESAR_E_CHAVEZ_AV,22.8,18.3,0
190116377,2019-05-23,2019-06-18,13:00,downtown,34.0488,-118.2553,0152,"{0605,3101,3401,3701,3006,3030}",64,M,White,101,unknown,unknown,17.8,13.3,0
190116377,2019-05-23,2019-06-18,13:00,downtown,34.0488,-118.2553,0152,"{0605,3101,3401,3701,3006,3030}",64,M,White,101,,,17.8,13.3,0
190116400,2019-06-19,2019-06-20,15:35,downtown,34.0557,-118.2488,0122,"{3101,3401,3701,3004,3034}",55,M,Black,101,1ST_ST,GRAND_AV,26.1,18.3,0
190116402,2019-05-21,2019-06-20,21:34,downtown,34.0503,-118.2506,0142,{},32,F,Hispanic,101,4TH,HILL,19.4,14.4,0
190116404,2019-06-20,2019-06-20,09:00,downtown,34.0485,-118.2447,0135,{},57,F,White,101,3RD,LOS_ANGELES,22.8,18.3,0
190116414,2019-06-20,2019-06-20,15:40,downtown,34.0564,-118.2498,0122,"{0604,3401,3701,4001,3036,3004,3025,3101}",33,M,Hispanic,101,1ST_ST,HOPE_ST,22.8,18.3,0
190116430,2019-06-20,2019-06-20,15:45,downtown,34.0301,-118.2625,0195,"{0605,3101,3401,3701,4024,3004,3030}",49,F,Black,101,WASHINGTON_BL,LOS_ANGELES,22.8,18.3,0
190116435,2019-06-20,2019-06-20,17:15,downtown,34.0493,-118.2418,0128,"{0605,3101,3401,3701,4024,3016,3025,3036}",29,M,Other Asian,101,2ND_ST,SAN_PEDRO_ST,22.8,18.3,0
190116441,2019-06-20,2019-06-20,18:00,downtown,34.0372,-118.2654,0192,"{0605,3101,3401,3701,4001,3004,3026,3029,3036}",31,M,White,101,GRAND_AV,14TH_ST,22.8,18.3,0
190116448,2019-06-20,2019-06-21,18:15,downtown,34.0354,-118.2714,0191,"{0605,3101,3401,3701,4024,3006,3030}",45,F,Hispanic,101,18TH_ST,FIGUEROA_ST,22.8,18.3,0
190116470,2019-06-20,2019-06-20,11:40,downtown,34.0411,-118.2545,0185,"{3603,0605,3101,3401,3701,4001,3006,3024,3008}",28,M,White,101,9TH_ST,MAIN_ST,22.8,18.3,0
190116471,2019-06-15,2019-06-15,16:00,downtown,34.0481,-118.2542,0152,"{0605,3101,3401,3701,4001,3004,3030,3036}",30,M,Other,101,6TH_ST,OLIVE_ST,23.9,17.8,0
190116472,2019-06-20,2019-06-20,22:00,downtown,34.034,-118.2651,0192,"{0605,3101,3401,3701,4001,3004,3026,3036}",52,M,Hispanic,101,17TH_ST,HILL_ST,22.8,18.3,0
190116480,2019-06-21,2019-06-21,07:55,downtown,34.0459,-118.2668,0171,"{0605,3101,3401,3701,4024,3004,3026}",42,M,Hispanic,101,GEORGIA_ST,OLYMPIC_BL,21.7,16.7,0
190116483,2019-06-21,2019-06-21,09:40,downtown,34.0493,-118.2418,0128,"{0605,3101,3401,3701,4024,3004,3026,3036}",31,F,Other Asian,101,SAN_PEDRO_ST,2ND_ST,21.7,16.7,0
190116497,2019-06-21,2019-06-21,09:20,downtown,34.0464,-118.2447,0138,{},50,M,Hispanic,101,4TH_ST,WALL_ST,21.7,16.7,0
190116507,2019-06-21,2019-06-21,09:20,downtown,34.0352,-118.2654,0192,"{3101,3401,3701,3004,3026,3036}",46,F,Hispanic,101,VENICE_BL,OLIVE_ST,21.7,16.7,0
190116511,2019-06-21,2019-06-21,15:15,downtown,34.0617,-118.2469,0111,"{0605,3101,3401,3701,3004,3026}",38,M,Hispanic,101,unknown,unknown,21.7,16.7,0
190116511,2019-06-21,2019-06-21,15:15,downtown,34.0617,-118.2469,0111,"{0605,3101,3401,3701,3004,3026}",38,M,Hispanic,101,,,21.7,16.7,0
190116517,2019-06-21,2019-06-21,18:45,downtown,34.0375,-118.27,0192,"{0605,3101,3401,3701,4024,3004,3002,3034,3036,3025}",38,M,White,101,FIGUEROA_ST,VENICE_BL,21.7,16.7,0
190116517,2019-06-21,2019-06-21,18:45,downtown,34.0375,-118.27,0192,"{0605,3101,3401,3701,4024,3004,3002,3034,3036,3025}",,M,White,101,FIGUEROA_ST,VENICE_BL,21.7,16.7,0
190116519,2019-06-21,2019-06-21,15:10,downtown,34.0692,-118.2286,0118,"{0605,3101,3401,3701,4024,3004,3026}",73,F,Hispanic,101,SPRING_ST,MESNAGER_ST,21.7,16.7,0
190116521,2019-06-21,2019-06-21,17:35,downtown,34.0402,-118.2598,0185,"{0605,3101,3401,3701,4024,3004,3026}",32,F,Black,101,HILL_ST,OLYMPIC_BL,21.7,16.7,0
190116562,2019-06-22,2019-06-22,06:45,downtown,34.0347,-118.2645,0195,"{0605,3101,3401,3701,4001,3004,3026,3036}",20,F,Hispanic,101,HILL_ST,VENICE_BL,23.3,17.2,0
190116571,2019-06-22,2019-06-22,08:35,downtown,34.0461,-118.2476,0146,{},38,M,White,101,5TH_ST,LOS_ANGELES_ST,23.3,17.2,0
190116574,2019-06-21,2019-06-22,16:18,downtown,34.0583,-118.2378,0111,"{0605,3101,3401,3701,4001,3004,3026}",25,F,Hispanic,101,MAIN_ST,CESAR_E_CHAVEZ_AV,21.7,16.7,0
190116582,2019-06-20,2019-06-20,18:30,downtown,34.0553,-118.2391,0111,"{0605,1300,3030,3101,3401,3701,3004}",64,F,White,101,LOS_ANGELES_AV,ARCADIA_ST,22.8,18.3,0
190116611,2019-06-22,2019-06-22,19:45,downtown,34.0439,-118.2337,0139,"{0605,3101,3401,3701,4024,3003,3026,0947,3036}",70,F,Hispanic,101,TRACTION_AV,AVERY_ST,23.3,17.2,0
190116614,2019-06-22,2019-06-22,15:20,downtown,34.0467,-118.252,0153,"{0605,3101,3401,3701,4024,3004,3026}",41,M,Black,101,BROADWAY,8TH_ST,23.3,17.2,0
190116615,2019-06-22,2019-06-22,17:50,downtown,34.0473,-118.2566,0162,"{0605,3101,3401,3701,4024,3004,3030}",50,M,Other,101,7TH_ST,GRAND_AV,23.3,17.2,0
190116648,2019-06-23,2019-06-23,07:15,downtown,34.0472,-118.2442,0138,"{3101,3401,3701,3011,3034,3036}",34,M,Black,101,WALL_ST,BOYD_ST,25,16.7,0
190116663,2019-06-22,2019-06-23,08:20,downtown,34.0537,-118.2379,0127,"{1501,3101,3401,3701,3004,3026}",35,F,Black,101,ALAMEDA,COMMERCIAL,23.3,17.2,0
190116666,2019-06-23,2019-06-23,14:40,downtown,34.046,-118.2509,0164,"{3101,3401,3701,3004,3026}",41,M,Korean,101,6TH_ST,SPRING_ST,25,16.7,0
190116673,2019-06-22,2019-06-24,23:40,downtown,34.0648,-118.2313,0118,"{1501,3101,3401,3701,3004,3026,3036}",26,M,Other,101,ANN,MAIN,23.3,17.2,0
190116680,2019-06-23,2019-06-23,13:45,downtown,34.0445,-118.2523,0163,"{3101,3401,3701,3004,3030}",45,M,White,101,7TH,SPRING,25,16.7,0
190116686,2019-06-24,2019-06-24,10:00,downtown,34.0448,-118.2474,0155,"{3101,3401,3701,3006,3030,3034,3032}",38,Unknown,Hispanic,107,200_E_6TH_ST,unknown,22.2,17.2,0
190116686,2019-06-24,2019-06-24,10:00,downtown,34.0448,-118.2474,0155,"{3101,3401,3701,3006,3030,3034,3032}",,Unknown,Hispanic,107,200_E_6TH_ST,unknown,22.2,17.2,0
190116686,2019-06-24,2019-06-24,10:00,downtown,34.0448,-118.2474,0155,"{3101,3401,3701,3006,3030,3034,3032}",,Unknown,Hispanic,107,200_E_6TH_ST,,22.2,17.2,0
190116700,2019-06-24,2019-06-24,13:05,downtown,34.0478,-118.2462,0138,{},22,M,White,101,LOS_ANGELES,4TH,22.2,17.2,0
190116744,2019-06-24,2019-06-24,15:30,downtown,34.0514,-118.2451,0124,"{3101,3401,3701,3016,3025}",35,M,Black,101,2ND,MAIN,22.2,17.2,0
190116745,2019-06-24,2019-06-24,16:05,downtown,34.0496,-118.2458,0135,"{3101,3401,3701,3002,3006,3032,3034}",38,M,White,108,MAIN_ST,3RD_ST,22.2,17.2,0
190116745,2019-06-24,2019-06-24,16:05,downtown,34.0496,-118.2458,0135,"{3101,3401,3701,3002,3006,3032,3034}",,M,White,108,MAIN_ST,3RD_ST,22.2,17.2,0
190116746,2019-06-24,2019-06-24,15:38,downtown,34.043,-118.2641,0182,"{3101,3401,3701,3008,3026,3036}",34,F,Hispanic,101,11TH_ST,FLOWER_ST,22.2,17.2,0
190116747,2019-06-24,2019-06-24,19:15,downtown,34.033,-118.2615,0195,"{3101,3401,3701,3004,3025,3036,0910}",55,F,Hispanic,101,LOS_ANGELES_ST,16TH_ST,22.2,17.2,0
190116749,2019-06-22,2019-06-24,22:10,downtown,34.0541,-118.2417,0124,{},18,M,Other Asian,101,MAIN_ST,TEMPLE_ST,23.3,17.2,0
